id,weekStart,monthKey,city,brand,domain,source,leads,qualified,sales,revenue,budget,roas,cpl,cpql,saleCost,avgCheck
brandperf-2026-04-01-мск-autonefrit-яндекс-карты,2026-04-01,2026-04,МСК,Autonefrit,autonefrit.ru,Яндекс Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-axel-другие,2026-04-01,2026-04,МСК,Axel,avtoshkola-axel.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-mclaren-другие,2026-04-01,2026-04,МСК,McLaren,autoshkola-mclaren.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-schoolselect-seo,2026-04-01,2026-04,МСК,SchoolSelect,schoolselect.ru,SEO,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-schoolselect-другие,2026-04-01,2026-04,МСК,SchoolSelect,schoolselect.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-schoolselect-прямые-визиты,2026-04-01,2026-04,МСК,SchoolSelect,schoolselect.ru,Прямые визиты,2,0,1,36990.0,0.0,,0.0,0,0.0,36990.0
brandperf-2026-04-01-мск-triumf-другие,2026-04-01,2026-04,МСК,Triumf,autoshkola-triumf.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-автогуру-другие,2026-04-01,2026-04,МСК,АвтоГуру,autoshkola-guru.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-автогуру-яндекс-карты,2026-04-01,2026-04,МСК,АвтоГуру,autoshkola-guru.ru,Яндекс Карты,1,1,1,37990.0,0.0,,0.0,0.0,0.0,37990.0
brandperf-2026-04-01-мск-автодраи-в-2гис,2026-04-01,2026-04,МСК,АвтоДрайв,autodrive.msk.ru · автодраи-в,2ГИС,6,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-автодраи-в-гугл-карты,2026-04-01,2026-04,МСК,АвтоДрайв,autodrive.msk.ru,Гугл Карты,3,2,1,59500.0,0.0,,0.0,0.0,0.0,59500.0
brandperf-2026-04-01-мск-автодраи-в-другие,2026-04-01,2026-04,МСК,АвтоДрайв,autodrive.msk.ru,Другие,8,2,2,124000.0,0.0,,0.0,0.0,0.0,62000.0
brandperf-2026-04-01-мск-автодраи-в-прямые-визиты,2026-04-01,2026-04,МСК,АвтоДрайв,autodrive.msk.ru,Прямые визиты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-автодраи-в-рек-кешбэк,2026-04-01,2026-04,МСК,АвтоДрайв,autodrive.msk.ru,Рек/кешбэк,1,1,1,65500.0,0.0,,0.0,0.0,0.0,65500.0
brandperf-2026-04-01-мск-автодраи-в-яндекс-карты,2026-04-01,2026-04,МСК,АвтоДрайв,autodrive.msk.ru · hermes-mos.ru · автодраи-в,Яндекс Карты,21,13,4,127960.0,0.0,,0.0,0.0,0.0,31990.0
brandperf-2026-04-01-мск-автомобиль-другие,2026-04-01,2026-04,МСК,АвтоМобиль,avtoshkola-automobil.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-автонева-другие,2026-04-01,2026-04,МСК,АвтоНева,avtoshkola-auto-neva.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-автоправо-2гис,2026-04-01,2026-04,МСК,АвтоПраво,autoshkola-avtopravo.ru · автоправо,2ГИС,8,6,3,100970.0,0.0,,0.0,0.0,0.0,33656.67
brandperf-2026-04-01-мск-автоправо-другие,2026-04-01,2026-04,МСК,АвтоПраво,autoshkola-avtopravo.ru,Другие,9,0,3,118480.0,0.0,,0.0,0,0.0,39493.33
brandperf-2026-04-01-мск-автоправо-яндекс-карты,2026-04-01,2026-04,МСК,АвтоПраво,autoshkola-avtopravo.ru · автоправо,Яндекс Карты,6,5,2,95980.0,0.0,,0.0,0.0,0.0,47990.0
brandperf-2026-04-01-мск-автотест-яндекс-карты,2026-04-01,2026-04,МСК,АвтоТест,autoshkola-avtotest.ru,Яндекс Карты,4,4,1,26990.0,0.0,,0.0,0.0,0.0,26990.0
brandperf-2026-04-01-мск-алонсо-2гис,2026-04-01,2026-04,МСК,Алонсо,avtoshkola-alonso.ru,2ГИС,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-алонсо-яндекс-карты,2026-04-01,2026-04,МСК,Алонсо,avtoshkola-alonso.ru,Яндекс Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-армада-другие,2026-04-01,2026-04,МСК,Армада,avtoshkola-armada.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-виадук-другие,2026-04-01,2026-04,МСК,Виадук,avtoshkola-viaduk.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-гермес-2гис,2026-04-01,2026-04,МСК,Гермес,hermes-mos.ru,2ГИС,4,4,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-04-01-мск-гермес-другие,2026-04-01,2026-04,МСК,Гермес,hermes-mos.ru,Другие,9,3,2,74990.0,0.0,,0.0,0.0,0.0,37495.0
brandperf-2026-04-01-мск-гермес-прямые-визиты,2026-04-01,2026-04,МСК,Гермес,hermes-mos.ru,Прямые визиты,2,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-гермес-яндекс-карты,2026-04-01,2026-04,МСК,Гермес,hermes-mos.ru · гермес,Яндекс Карты,31,16,3,124970.0,0.0,,0.0,0.0,0.0,41656.67
brandperf-2026-04-01-мск-изи-драи-в-2гис,2026-04-01,2026-04,МСК,Изи Драйв,izidrive.msk.ru,2ГИС,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-изи-драи-в-другие,2026-04-01,2026-04,МСК,Изи Драйв,izidrive.msk.ru · izidrive.ru,Другие,4,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-изи-драи-в-яндекс-директ,2026-04-01,2026-04,МСК,Изи Драйв,izidrive.msk.ru · изи-драи-в,Яндекс Директ,24,3,1,35990.0,0.0,,0.0,0.0,0.0,35990.0
brandperf-2026-04-01-мск-изи-драи-в-яндекс-карты,2026-04-01,2026-04,МСК,Изи Драйв,izidrive.msk.ru,Яндекс Карты,7,7,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-04-01-мск-континенталь-другие,2026-04-01,2026-04,МСК,Континенталь,avtoshkola-kontinental.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-континенталь-яндекс-карты,2026-04-01,2026-04,МСК,Континенталь,avtoshkola-kontinental.ru,Яндекс Карты,2,2,2,64980.0,0.0,,0.0,0.0,0.0,32490.0
brandperf-2026-04-01-мск-ланистер-яндекс-карты,2026-04-01,2026-04,МСК,Ланистер,autoschkola-lanister.ru,Яндекс Карты,2,2,1,37990.0,0.0,,0.0,0.0,0.0,37990.0
brandperf-2026-04-01-мск-пора-за-руль-2гис,2026-04-01,2026-04,МСК,Пора за руль,autoshkola-poputi.ru · autoshkola-porazarul.ru,2ГИС,4,3,2,85980.0,0.0,,0.0,0.0,0.0,42990.0
brandperf-2026-04-01-мск-пора-за-руль-гугл-карты,2026-04-01,2026-04,МСК,Пора за руль,autoshkola-porazarul.ru,Гугл Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-пора-за-руль-другие,2026-04-01,2026-04,МСК,Пора за руль,autoshkola-poputi.ru · autoshkola-porazarul.ru,Другие,3,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-пора-за-руль-прямые-визиты,2026-04-01,2026-04,МСК,Пора за руль,autoshkola-porazarul.ru,Прямые визиты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-пора-за-руль-яндекс-карты,2026-04-01,2026-04,МСК,Пора за руль,autoshkola-porazarul.ru · пора-за-руль,Яндекс Карты,6,4,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-04-01-мск-родос-яндекс-карты,2026-04-01,2026-04,МСК,Родос,autoshkola-rodos.ru,Яндекс Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-рулевои-2гис,2026-04-01,2026-04,МСК,Рулевой,avtoshkola-rul.ru · rulevoy-msk.ru,2ГИС,2,2,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-04-01-мск-рулевои-другие,2026-04-01,2026-04,МСК,Рулевой,rulevoy-msk.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-рулевои-яндекс-карты,2026-04-01,2026-04,МСК,Рулевой,avtoshkola-rul.ru · rulevoy-msk.ru,Яндекс Карты,3,3,1,26990.0,0.0,,0.0,0.0,0.0,26990.0
brandperf-2026-04-01-мск-топгир-2гис,2026-04-01,2026-04,МСК,ТопГир,autodrive.msk.ru · avtoshkola-tg.ru · топгир,2ГИС,15,9,2,64980.0,0.0,,0.0,0.0,0.0,32490.0
brandperf-2026-04-01-мск-топгир-seo,2026-04-01,2026-04,МСК,ТопГир,avtoshkola-tg.ru,SEO,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-мск-топгир-гугл-карты,2026-04-01,2026-04,МСК,ТопГир,avtoshkola-tg.ru · топгир,Гугл Карты,12,7,2,95980.0,0.0,,0.0,0.0,0.0,47990.0
brandperf-2026-04-01-мск-топгир-другие,2026-04-01,2026-04,МСК,ТопГир,avtoshkola-tg.ru,Другие,3,1,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-04-01-мск-топгир-прямые-визиты,2026-04-01,2026-04,МСК,ТопГир,avtoshkola-tg.ru,Прямые визиты,1,1,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-04-01-мск-топгир-яндекс-карты,2026-04-01,2026-04,МСК,ТопГир,avtoshkola-tg.ru · топгир,Яндекс Карты,11,7,3,103490.0,0.0,,0.0,0.0,0.0,34496.67
brandperf-2026-04-01-мск-флагман-2гис,2026-04-01,2026-04,МСК,Флагман,avtoshkola-flagmanmsk.ru,2ГИС,2,2,2,63980.0,0.0,,0.0,0.0,0.0,31990.0
brandperf-2026-04-01-мск-флагман-другие,2026-04-01,2026-04,МСК,Флагман,avtoshkola-flagmanmsk.ru,Другие,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-мск-флагман-яндекс-карты,2026-04-01,2026-04,МСК,Флагман,avtoshkola-flagmanmsk.ru,Яндекс Карты,1,1,1,54990.0,0.0,,0.0,0.0,0.0,54990.0
brandperf-2026-04-01-спб-autonefrit-другие,2026-04-01,2026-04,СПБ,Autonefrit,autonefrit.ru,Другие,3,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-dream-auto-другие,2026-04-01,2026-04,СПБ,Dream Auto,dreamautoschool.ru,Другие,4,4,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-piterdriving-другие,2026-04-01,2026-04,СПБ,Piterdriving,piterdriving.ru,Другие,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-а-поло-другие,2026-04-01,2026-04,СПБ,А-Поло,avtoshkola-apolo.ru,Другие,2,1,1,71000.0,0.0,,0.0,0.0,0.0,71000.0
brandperf-2026-04-01-спб-а-поло-яндекс-карты,2026-04-01,2026-04,СПБ,А-Поло,avtoshkola-apolo.ru,Яндекс Карты,2,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-абсолют-другие,2026-04-01,2026-04,СПБ,Абсолют,avtoshkola-absolut.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-автогранд-другие,2026-04-01,2026-04,СПБ,АвтоГранд,avtoshkola-autogrand.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-автодраи-в-2гис,2026-04-01,2026-04,СПБ,АвтоДрайв,autodrive-school.ru · avtoshkola-tg.ru · izidrive.ru,2ГИС,13,4,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-автодраи-в-seo,2026-04-01,2026-04,СПБ,АвтоДрайв,автодрайв.спб.рф,SEO,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-автодраи-в-гугл-карты,2026-04-01,2026-04,СПБ,АвтоДрайв,autodrive-school.ru · автодраи-в,Гугл Карты,3,1,1,29500.0,0.0,,0.0,0.0,0.0,29500.0
brandperf-2026-04-01-спб-автодраи-в-другие,2026-04-01,2026-04,СПБ,АвтоДрайв,autodrive-school.ru,Другие,18,12,6,395490.0,0.0,,0.0,0.0,0.0,65915.0
brandperf-2026-04-01-спб-автодраи-в-прямые-визиты,2026-04-01,2026-04,СПБ,АвтоДрайв,autodrive-school.ru,Прямые визиты,2,2,1,70990.0,0.0,,0.0,0.0,0.0,70990.0
brandperf-2026-04-01-спб-автодраи-в-рек-кешбэк,2026-04-01,2026-04,СПБ,АвтоДрайв,autodrive-school.ru,Рек/кешбэк,4,2,1,54990.0,0.0,,0.0,0.0,0.0,54990.0
brandperf-2026-04-01-спб-автодраи-в-яндекс-директ,2026-04-01,2026-04,СПБ,АвтоДрайв,autodrive-school.ru · автодраи-в · автодрайв.спб.рф,Яндекс Директ,41,15,2,144490.0,0.0,,0.0,0.0,0.0,72245.0
brandperf-2026-04-01-спб-автодраи-в-яндекс-карты,2026-04-01,2026-04,СПБ,АвтоДрайв,autodrive-school.ru · автодраи-в,Яндекс Карты,15,7,1,70900.0,0.0,,0.0,0.0,0.0,70900.0
brandperf-2026-04-01-спб-автоклуб-другие,2026-04-01,2026-04,СПБ,АвтоКлуб,avtoshkola-avtoclub.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-автомотокласс-другие,2026-04-01,2026-04,СПБ,АвтоМотоКласс,avtomotospb.ru,Другие,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-автопрофи-яндекс-карты,2026-04-01,2026-04,СПБ,АвтоПрофи,avtoshkola-avtoprofi.ru,Яндекс Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-автосити-2гис,2026-04-01,2026-04,СПБ,АвтоСити,avtoshkola-as.ru,2ГИС,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-автосити-гугл-карты,2026-04-01,2026-04,СПБ,АвтоСити,avtoshkola-as.ru,Гугл Карты,4,4,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-автосити-другие,2026-04-01,2026-04,СПБ,АвтоСити,avtoshkola-as.ru,Другие,13,9,2,144500.0,0.0,,0.0,0.0,0.0,72250.0
brandperf-2026-04-01-спб-автосити-яндекс-директ,2026-04-01,2026-04,СПБ,АвтоСити,avtoshkola-as.ru · автодрайв.спб.рф · автосити,Яндекс Директ,19,9,1,70990.0,0.0,,0.0,0.0,0.0,70990.0
brandperf-2026-04-01-спб-автосити-яндекс-карты,2026-04-01,2026-04,СПБ,АвтоСити,avtoshkola-as.ru · avtoshkola-rulevoi.ru · автосити,Яндекс Карты,15,8,1,48990.0,0.0,,0.0,0.0,0.0,48990.0
brandperf-2026-04-01-спб-автотрек-другие,2026-04-01,2026-04,СПБ,АвтоТрек,avtoshkola-autotrack.ru,Другие,1,1,1,76990.0,0.0,,0.0,0.0,0.0,76990.0
brandperf-2026-04-01-спб-автолэнд-другие,2026-04-01,2026-04,СПБ,Автолэнд,autolandschool.ru,Другие,6,6,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-автолэнд-яндекс-карты,2026-04-01,2026-04,СПБ,Автолэнд,autolandschool.ru,Яндекс Карты,2,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-академика-2гис,2026-04-01,2026-04,СПБ,Академика,академика-спб.рф,2ГИС,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-академика-другие,2026-04-01,2026-04,СПБ,Академика,академика-спб.рф,Другие,3,2,1,48500.0,0.0,,0.0,0.0,0.0,48500.0
brandperf-2026-04-01-спб-академика-яндекс-карты,2026-04-01,2026-04,СПБ,Академика,академика-спб.рф,Яндекс Карты,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-визиты-саи-яндекс-карты,2026-04-01,2026-04,СПБ,Визиты Саи,визиты-саи,Яндекс Карты,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-виктория-гугл-карты,2026-04-01,2026-04,СПБ,Виктория,autoshkola-victoria.ru,Гугл Карты,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-виктория-другие,2026-04-01,2026-04,СПБ,Виктория,autoshkola-victoria.ru,Другие,5,3,1,65500.0,0.0,,0.0,0.0,0.0,65500.0
brandperf-2026-04-01-спб-гермес-другие,2026-04-01,2026-04,СПБ,Гермес,hermesrf-spb.ru,Другие,4,2,1,70990.0,0.0,,0.0,0.0,0.0,70990.0
brandperf-2026-04-01-спб-гермес-яндекс-карты,2026-04-01,2026-04,СПБ,Гермес,hermesrf-spb.ru · гермес,Яндекс Карты,4,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-заправами-рек-кешбэк,2026-04-01,2026-04,СПБ,ЗаПравами,avtoshkola-zapravami.ru,Рек/кешбэк,1,1,1,54990.0,0.0,,0.0,0.0,0.0,54990.0
brandperf-2026-04-01-спб-и-другие,2026-04-01,2026-04,СПБ,И,й,Другие,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-изи-драи-в-2гис,2026-04-01,2026-04,СПБ,Изи Драйв,izidrive.ru,2ГИС,3,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-изи-драи-в-гугл-карты,2026-04-01,2026-04,СПБ,Изи Драйв,izidrive.ru · изи-драи-в,Гугл Карты,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-изи-драи-в-другие,2026-04-01,2026-04,СПБ,Изи Драйв,izidrive.ru,Другие,13,7,4,248490.0,0.0,,0.0,0.0,0.0,62122.5
brandperf-2026-04-01-спб-изи-драи-в-яндекс-карты,2026-04-01,2026-04,СПБ,Изи Драйв,izidrive.ru,Яндекс Карты,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-лучшая-автошкола-спб-прямые-визиты,2026-04-01,2026-04,СПБ,Лучшая Автошкола Спб,лучшая-автошкола-спб.рф,Прямые визиты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-01-спб-мираж-гугл-карты,2026-04-01,2026-04,СПБ,Мираж,avtoshkola-mirazh.ru,Гугл Карты,2,2,1,76990.0,0.0,,0.0,0.0,0.0,76990.0
brandperf-2026-04-01-спб-пора-за-руль-другие,2026-04-01,2026-04,СПБ,Пора за руль,pora-za-rul.ru,Другие,12,9,2,119490.0,0.0,,0.0,0.0,0.0,59745.0
brandperf-2026-04-01-спб-пора-за-руль-рек-кешбэк,2026-04-01,2026-04,СПБ,Пора за руль,pora-za-rul.ru,Рек/кешбэк,1,1,1,54990.0,0.0,,0.0,0.0,0.0,54990.0
brandperf-2026-04-01-спб-пора-за-руль-яндекс-карты,2026-04-01,2026-04,СПБ,Пора за руль,autoshkola-porazarul.ru · pora-za-rul.ru,Яндекс Карты,2,2,1,54990.0,0.0,,0.0,0.0,0.0,54990.0
brandperf-2026-04-01-спб-ралли-другие,2026-04-01,2026-04,СПБ,Ралли,rallischool.ru,Другие,4,3,1,48990.0,0.0,,0.0,0.0,0.0,48990.0
brandperf-2026-04-01-спб-рулевои-гугл-карты,2026-04-01,2026-04,СПБ,Рулевой,рулевои,Гугл Карты,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-рулевои-другие,2026-04-01,2026-04,СПБ,Рулевой,avtoshkola-rulevoi.ru,Другие,6,3,1,70990.0,0.0,,0.0,0.0,0.0,70990.0
brandperf-2026-04-01-спб-саи-саи-другие,2026-04-01,2026-04,СПБ,Саи Саи,саи-саи,Другие,1,1,1,65500.0,0.0,,0.0,0.0,0.0,65500.0
brandperf-2026-04-01-спб-штиль-яндекс-карты,2026-04-01,2026-04,СПБ,Штиль,avtoshkola-shtil.ru,Яндекс Карты,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-01-спб-ягуар-другие,2026-04-01,2026-04,СПБ,Ягуар,avtoshkola-yaguarspb.ru,Другие,3,2,1,48990.0,0.0,,0.0,0.0,0.0,48990.0
brandperf-2026-04-06-мск-autonefrit-гугл-карты,2026-04-06,2026-04,МСК,Autonefrit,autonefrit.ru,Гугл Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-autonefrit-яндекс-карты,2026-04-06,2026-04,МСК,Autonefrit,autonefrit.ru,Яндекс Карты,2,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-autonefrit-index-htm-яндекс-карты,2026-04-06,2026-04,МСК,Autonefrit Index Htm,autonefrit.ru/index.htm,Яндекс Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-cityavto-другие,2026-04-06,2026-04,МСК,Cityavto,avtoshkola-cityavto.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-06-мск-mclaren-другие,2026-04-06,2026-04,МСК,McLaren,autoshkola-mclaren.ru,Другие,3,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-06-мск-mclaren-яндекс-карты,2026-04-06,2026-04,МСК,McLaren,autoshkola-mclaren.ru,Яндекс Карты,3,3,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-04-06-мск-schoolselect-seo,2026-04-06,2026-04,МСК,SchoolSelect,schoolselect.ru,SEO,3,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-schoolselect-гугл-карты,2026-04-06,2026-04,МСК,SchoolSelect,schoolselect.ru,Гугл Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-schoolselect-другие,2026-04-06,2026-04,МСК,SchoolSelect,schoolselect.ru,Другие,3,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-schoolselect-прямые-визиты,2026-04-06,2026-04,МСК,SchoolSelect,schoolselect.ru,Прямые визиты,3,0,1,26990.0,0.0,,0.0,0,0.0,26990.0
brandperf-2026-04-06-мск-schoolselect-яндекс-карты,2026-04-06,2026-04,МСК,SchoolSelect,schoolselect.ru,Яндекс Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-автогуру-другие,2026-04-06,2026-04,МСК,АвтоГуру,autoshkola-guru.ru,Другие,2,1,1,37000.0,0.0,,0.0,0.0,0.0,37000.0
brandperf-2026-04-06-мск-автогуру-яндекс-карты,2026-04-06,2026-04,МСК,АвтоГуру,autoshkola-guru.ru,Яндекс Карты,2,2,1,59500.0,0.0,,0.0,0.0,0.0,59500.0
brandperf-2026-04-06-мск-автодраи-в-2гис,2026-04-06,2026-04,МСК,АвтоДрайв,autodrive.msk.ru · autoshkola-poputi.ru · avtoshkola-tg.ru,2ГИС,9,3,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-04-06-мск-автодраи-в-другие,2026-04-06,2026-04,МСК,АвтоДрайв,autodrive.msk.ru,Другие,6,1,2,119490.0,0.0,,0.0,0.0,0.0,59745.0
brandperf-2026-04-06-мск-автодраи-в-прямые-визиты,2026-04-06,2026-04,МСК,АвтоДрайв,autodrive.msk.ru,Прямые визиты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-автодраи-в-рек-кешбэк,2026-04-06,2026-04,МСК,АвтоДрайв,autodrive.msk.ru,Рек/кешбэк,2,2,2,75980.0,0.0,,0.0,0.0,0.0,37990.0
brandperf-2026-04-06-мск-автодраи-в-яндекс-карты,2026-04-06,2026-04,МСК,АвтоДрайв,autodrive.msk.ru · izidrive.ru · автодраи-в,Яндекс Карты,35,19,4,217470.0,0.0,,0.0,0.0,0.0,54367.5
brandperf-2026-04-06-мск-автомск-другие,2026-04-06,2026-04,МСК,АвтоМСК,avtoshkola-avtomsk.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-06-мск-автомобиль-другие,2026-04-06,2026-04,МСК,АвтоМобиль,avtoshkola-automobil.ru,Другие,2,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-автомобиль-яндекс-карты,2026-04-06,2026-04,МСК,АвтоМобиль,avtoshkola-automobil.ru,Яндекс Карты,2,2,1,37990.0,0.0,,0.0,0.0,0.0,37990.0
brandperf-2026-04-06-мск-автонева-2гис,2026-04-06,2026-04,МСК,АвтоНева,avtoshkola-auto-neva.ru,2ГИС,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-автонева-гугл-карты,2026-04-06,2026-04,МСК,АвтоНева,avtoshkola-auto-neva.ru,Гугл Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-автонева-другие,2026-04-06,2026-04,МСК,АвтоНева,avtoshkola-auto-neva.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-06-мск-автоправо-2гис,2026-04-06,2026-04,МСК,АвтоПраво,autoshkola-avtopravo.ru · автоправо,2ГИС,2,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-автоправо-гугл-карты,2026-04-06,2026-04,МСК,АвтоПраво,autoshkola-avtopravo.ru · автоправо,Гугл Карты,2,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-автоправо-яндекс-карты,2026-04-06,2026-04,МСК,АвтоПраво,autoshkola-avtopravo.ru · autoshkola-porazarul.ru,Яндекс Карты,10,10,4,139960.0,0.0,,0.0,0.0,0.0,34990.0
brandperf-2026-04-06-мск-автотест-другие,2026-04-06,2026-04,МСК,АвтоТест,autoshkola-avtotest.ru,Другие,4,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-06-мск-автотест-яндекс-карты,2026-04-06,2026-04,МСК,АвтоТест,autoshkola-avtotest.ru · автотест,Яндекс Карты,7,4,2,74980.0,0.0,,0.0,0.0,0.0,37490.0
brandperf-2026-04-06-мск-алонсо-другие,2026-04-06,2026-04,МСК,Алонсо,avtoshkola-alonso.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-06-мск-армада-яндекс-карты,2026-04-06,2026-04,МСК,Армада,avtoshkola-armada.ru,Яндекс Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-04-06-мск-атлант-другие,2026-04-06,2026-04,МСК,Атлант,avtoshkola-atlant.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-06-мск-велес-другие,2026-04-06,2026-04,МСК,Велес,avtoshkola-veles.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-04-06-мск-велес-яндекс-карты,2026-04-06,2026-04,МСК,Велес,avtoshkola-veles.ru,Яндекс Карты,4,3,3,123970.0,0.0,,0.0,0.0,0.0,41323.33
brandperf-2026-04-06-мск-виадук-другие,2026-04-06,2026-04,МСК,Виадук,avtoshkola-viaduk.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
